Mode,Line,Trip purpose: Home-based work,Trip purpose: Home-based school,Trip purpose: Home-based social activity,Trip purpose: Home-based other,Trip purpose: Non-home-based,Count: Trip purpose,Trip frequency: 6-7 days a week,Trip frequency: 5 days a week,Trip frequency: 3-4 days a week,Trip frequency: 1-2 days a week,Trip frequency: 1-3 days a month,Trip frequency: Less than once a month,Count: Trip frequency,Fare: Monthly pass,Fare: Pay-per-ride,Fare: 1-day or 7-day LinkPass,Fare: Other,Count: Fare,Monthly pass type: Reduced-fare pass,Monthly pass type: Local Bus,Monthly pass type: LinkPass or Express Bus,Monthly pass type: Commuter rail or ferry,Count: Monthly pass type,Pay-per-ride type: Full cash fare on board,Pay-per-ride type: Reduced fare,Pay-per-ride type: mTicket (single/multi-ride),Pay-per-ride type: CharlieCard (plastic),Pay-per-ride type: CharlieTicket (paper),Count: Pay-per-ride type,Access to first MBTA service: Walked or bicycled,Access to first MBTA service: Drove alone,Access to first MBTA service: Carpooled,Access to first MBTA service: Dropped off by personal vehicle,Access to first MBTA service: Dropped off by other vehicle,Count: Access to first MBTA service,Previous transit mode: Bus or Silver Line,Previous transit mode: Rail rapid transit,Previous transit mode: Commuter rail or ferry,Count: Previous transit mode,Use alternative modes: Yes,Use alternative modes: No,Count: Use alternative modes,Alternative modes: Walk,Alternative modes: Bicycle,Alternative modes: Drive alone,Alternative modes: Drive or ride in a carpool,Alternative modes: Take a taxi or use a rideshare company,Alternative modes: Take a private shuttle or other transit,Alternative modes: Take a different MBTA service,Alternative modes: Other,Count: Alternative modes,Usable household vehicles: 0,Usable household vehicles: 1,Usable household vehicles: 2,Usable household vehicles: 3 or more,Count: Usable household vehicles,Vehicles per capita: None,Vehicles per capita: 0.01-0.49,Vehicles per capita: 0.50-0.99,Vehicles per capita: 1.00-1.49,Vehicles per capita: 1.50-1.99,Vehicles per capita: 2 or more,Count: Vehicles per capita,Valid driver's license: Yes,Valid driver's license: No,Count: Valid driver's license,"Household income: Less than $14,500","Household income: $14,500 to $28,999","Household income: $29,000 to $43,499","Household income: $43,500 to $57,999","Household income: $58,000 to $75,999","Household income: $76,000 to $108,499","Household income: $108,500 to $151,999","Household income: $152,000 or more",Household income: Prefer not to say,Count: Household income,Low-income classification: Yes,Low-income classification: No,Count: Low-income classification,Race: American Indian or Alaska Native,Race: Asian,Race: Black or African American,Race: Native Hawaiian or other Pacific Islander,Race: White,Race: Other,Race: Prefer not to say,Count: Race,Hispanic or Latino/Latina: Yes,Hispanic or Latino/Latina: No,Hispanic or Latino/Latina: Prefer not to say,Count: Hispanic or Latino/Latina,Minority classification: Yes,Minority classification: No,Count: Minority classification,Age: Under 18,Age: 18 to 21,Age: 22 to 34,Age: 35 to 44,Age: 45 to 64,Age: 65 or over,Count: Age,Gender: Man,Gender: Woman,Gender: Other,Gender: Prefer not to say,Count: Gender,Ability to understand English: Always,Ability to understand English: Often,Ability to understand English: Sometimes,Ability to understand English: Never,Ability to understand English: Prefer not to say,Count: Ability to understand English
Bus,240,0.67297681,0.093232371,0.027922385,0.186938003,0.018930431,214,0.201413428,0.504122497,0.10836278,0.069886141,0.038869258,0.077345897,258,0.673954737,0.212121212,0.090909091,0.022631377,264,0.269208879,0.134889015,0.595902106,0,178,0.070524412,0.106690778,0,0.820976492,0,56,0.903975994,0.007501875,0,0.059264816,0.030007502,135,0.253941909,0.729460581,0.01659751,122,0.507911392,0.492088608,256,0.169003115,0.015576324,0.230529595,0.246105919,0.169003115,0.077102804,0.323208723,0.015576324,130,0.279151943,0.403219474,0.217118178,0.100903023,258,0.258402444,0.336097774,0.301615015,0.103448276,0,0,232,0.59375,0.40625,256,0.090832985,0.165341147,0.173712851,0.090832985,0.090832985,0.090832985,0.041439933,0.016324822,0.239849309,242,0.565217391,0.434782609,184,0.023164507,0.038869258,0.542599136,0,0.279151943,0.077345897,0.062033765,258,0.058723404,0.831914894,0.109361702,238,0.715408119,0.284591881,232,0.030537302,0.099342868,0.213761113,0.144955547,0.366447623,0.144955547,262,0.333333333,0.651354535,0,0.015312132,258,0.953670985,0.023164507,0.023164507,0,0,258
Bus,325,0.895833333,0.044642857,0,0.029761905,0.029761905,132,0,0.803867403,0.140883978,0.013812155,0.027624309,0.013812155,142,0.819935691,0.163987138,0.01607717,0,122,0.019607843,0,0.980392157,0,100,0,0.196078431,0,0.705882353,0.098039216,20,0.884488449,0.075907591,0,0.04290429,0,119,0.169491525,0.813559322,0,23,0.544668588,0.455331412,136,0.026455026,0,0.105820106,0.164021164,0.132275132,0,0.73015873,0,74,0.056022409,0.271708683,0.414565826,0.257703081,140,0.043859649,0.149122807,0.388888889,0.356725146,0.058479532,0,134,0.871148459,0.128851541,140,0.014005602,0,0.028011204,0.070028011,0.170868347,0.257703081,0.142857143,0.128851541,0.18487395,140,0.051546392,0.945017182,114,0,0.041436464,0.055248619,0,0.817679558,0.041436464,0.085635359,142,0.043227666,0.88184438,0.07204611,136,0.14556962,0.85443038,124,0.014005602,0.014005602,0.285714286,0.170868347,0.400560224,0.114845938,140,0.367403315,0.61878453,0,0.013812155,142,0.971988796,0.014005602,0,0,0.014005602,140
Bus,326,0.908745247,0.007604563,0,0.032319392,0.049429658,240,0.041121495,0.704672897,0.196261682,0.041121495,0.01682243,0,244,0.794297352,0.187372709,0,0.018329939,224,0,0,0.987179487,0.01025641,178,0,0.043478261,0,0.956521739,0,42,0.931718062,0.039647577,0,0.015418502,0.013215859,207,0.227272727,0.757575758,0,30,0.699805068,0.298245614,234,0.061971831,0.036619718,0.171830986,0.135211268,0.087323944,0.011267606,0.752112676,0,162,0.083018868,0.405660377,0.388679245,0.124528302,242,0.078787879,0.185858586,0.424242424,0.282828283,0.026262626,0,226,0.926415094,0.073584906,242,0,0,0.017408124,0.050290135,0.025145068,0.170212766,0.212765957,0.305609284,0.220502901,236,0.022332506,0.977667494,184,0,0.058935361,0.049429658,0,0.857414449,0.034220532,0.041825095,240,0.044,0.92,0.036,228,0.165271967,0.834728033,218,0.00754717,0.00754717,0.288679245,0.247169811,0.405660377,0.041509434,242,0.336448598,0.622429907,0,0.041121495,244,0.973831776,0.007476636,0,0,0.01682243,244
Bus,350,0.735525375,0.049320944,0.049320944,0.116511794,0.049320944,242,0.071972318,0.496193772,0.152249135,0.112110727,0.071972318,0.096193772,250,0.674714956,0.287055667,0.015425889,0.023474178,258,0.092445328,0.068588469,0.828031809,0.011928429,174,0.053738318,0.107476636,0,0.836448598,0,74,0.869674185,0.043859649,0.007518797,0.028822055,0.050125313,138,0.136094675,0.863905325,0,117,0.563486616,0.436513384,252,0.098660171,0.182704019,0.239951279,0.197320341,0.098660171,0.042630938,0.436053593,0.014616322,142,0.343918919,0.383108108,0.210810811,0.062162162,256,0.333093006,0.250180245,0.217015141,0.17519827,0.025234319,0,240,0.795640327,0.205040872,254,0.055177112,0.094686649,0.134196185,0.047002725,0.094686649,0.126021798,0.141689373,0.094686649,0.21253406,254,0.359861592,0.640138408,200,0.024021963,0.126973233,0.09540151,0.008236102,0.690459849,0.071379547,0.047357584,252,0.115796998,0.851322373,0.032880629,242,0.380551302,0.619448698,226,0.015540541,0.023648649,0.366891892,0.187162162,0.312162162,0.093918919,256,0.444063143,0.539464653,0.008236102,0.008236102,252,0.953378378,0.023648649,0.015540541,0.008108108,0,256
Bus,351,0.899328859,0,0,0.060402685,0.040268456,98,0.059210526,0.677631579,0.098684211,0.078947368,0.039473684,0.039473684,100,0.757142857,0.235714286,0,0,92,0,0,1,0,70,0,0,0,0.909090909,0.090909091,22,0.941176471,0,0,0,0.058823529,56,0.117647059,0.897058824,0,45,N/A,N/A,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,0.613924051,0.348101266,0.037974684,0,104,0.607142857,0.085714286,0.192857143,0.107142857,0,0,92,N/A,N/A,104,0.019736842,0.059210526,0.078947368,0.059210526,0.138157895,0.177631579,0.217105263,0.098684211,0.138157895,100,0.183206107,0.809160305,86,0.019736842,0.217105263,0.059210526,0,0.559210526,0.039473684,0.118421053,100,0.085714286,0.778571429,0.128571429,92,0.475409836,0.524590164,80,0,0.018987342,0.537974684,0.113924051,0.272151899,0.056962025,104,0.537974684,0.386075949,0,0.075949367,104,0.962025316,0.037974684,0,0,0,104
Bus,352,0.897590361,0,0,0.018072289,0.084337349,116,0,0.75,0.215116279,0.01744186,0,0.01744186,120,0.773006135,0.226993865,0,0,114,0,0,0.996031746,0,88,0,0.081081081,0,0.932432432,0,26,0.481848185,0.386138614,0.00990099,0.102310231,0.01980198,106,0.139534884,0.860465116,0,15,N/A,N/A,124,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54,0.01744186,0.215116279,0.531976744,0.23255814,120,0.019417476,0.129449838,0.40776699,0.388349515,0.055016181,0,108,1,0,124,0,0.018404908,0,0.052147239,0.033742331,0.174846626,0.211656442,0.174846626,0.334355828,114,0.027522936,0.972477064,76,0,0.16056338,0.016901408,0,0.692957746,0.016901408,0.112676056,124,0.03313253,0.879518072,0.087349398,116,0.248322148,0.748322148,104,0,0,0.229226361,0.163323782,0.510028653,0.097421203,122,0.450704225,0.501408451,0,0.047887324,124,0.935211268,0.030985915,0,0,0.030985915,124
Bus,354,0.894736842,0.058646617,0,0.036090226,0.012030075,172,0.022321429,0.74702381,0.114583333,0.058035714,0.022321429,0.03422619,174,0.719242902,0.268138801,0.012618297,0,164,0,0,0.98245614,0.01754386,118,0,0.229411765,0,0.770588235,0,44,0.778776978,0.160071942,0,0.055755396,0.007194245,144,0.103448276,0.896551724,0,30,0.505327245,0.494672755,170,0.024096386,0.045180723,0.325301205,0.162650602,0.093373494,0,0.536144578,0,86,0.115789474,0.371428571,0.34887218,0.162406015,172,0.123003195,0.099041534,0.308306709,0.431309904,0.036741214,0,162,0.989583333,0.011904762,174,0,0.022556391,0.058646617,0.139849624,0.139849624,0.186466165,0.139849624,0.15037594,0.162406015,172,0.097122302,0.902877698,144,0,0.069172932,0.012030075,0,0.848120301,0.022556391,0.058646617,172,0.083204931,0.856702619,0.06009245,168,0.17704918,0.82295082,158,0,0.011904762,0.333333333,0.206845238,0.357142857,0.092261905,174,0.357142857,0.644345238,0,0,174,0.96577381,0.022321429,0,0,0.011904762,174
Bus,429,N/A,N/A,N/A,N/A,N/A,54,N/A,N/A,N/A,N/A,N/A,N/A,66,N/A,N/A,N/A,N/A,64,N/A,N/A,N/A,N/A,32,N/A,N/A,N/A,N/A,N/A,26,1,0,0,0,0,46,1,0,0,20,N/A,N/A,66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34,N/A,N/A,N/A,N/A,68,N/A,N/A,N/A,N/A,N/A,N/A,56,N/A,N/A,68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,70,N/A,N/A,52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,68,0.093819806,0.874906925,0.031273269,64,N/A,N/A,58,N/A,N/A,N/A,N/A,N/A,N/A,70,N/A,N/A,N/A,N/A,68,0.882270498,0.058864751,0.029432376,0,0.029432376,68
Bus,439,N/A,N/A,N/A,N/A,N/A,24,N/A,N/A,N/A,N/A,N/A,N/A,24,N/A,N/A,N/A,N/A,22,N/A,N/A,N/A,N/A,18,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,16,0.483870968,0.129032258,0.387096774,8,N/A,N/A,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,N/A,N/A,N/A,N/A,24,N/A,N/A,N/A,N/A,N/A,N/A,22,N/A,N/A,24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24,N/A,N/A,18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24,N/A,N/A,N/A,22,N/A,N/A,18,N/A,N/A,N/A,N/A,N/A,N/A,24,N/A,N/A,N/A,N/A,24,1,0,0,0,0,24
Bus,441,0.597627737,0.039233577,0.025547445,0.259124088,0.077554745,154,0.165250965,0.450965251,0.153667954,0.098841699,0.077220077,0.054826255,182,0.097796143,0.626721763,0.17630854,0.097796143,102,0.197183099,0,0.605633803,0.197183099,10,0.061538462,0.21978022,0,0.718681319,0,64,0.939606742,0,0,0.029494382,0.029494382,100,0.243150685,0.731164384,0.023972603,82,0.659217877,0.340782123,176,0.263871763,0.0702836,0.15782984,0.263871763,0.15782984,0.053020962,0.473489519,0.017262639,114,0.423664122,0.434351145,0.108396947,0.032824427,184,0.394639556,0.249537893,0.210720887,0.131238447,0.012939002,0,152,0.585201794,0.414798206,188,0.264092664,0.208494208,0.121235521,0.021621622,0.088030888,0.088030888,0.010810811,0.065637066,0.132046332,182,0.684163701,0.316725979,158,0.064885496,0.054198473,0.163358779,0.021374046,0.575572519,0.097709924,0.064885496,184,0.202341137,0.761705686,0.035953177,168,0.474978051,0.525021949,160,0.010574018,0.032477341,0.225830816,0.139728097,0.398036254,0.193353474,186,0.429758308,0.558912387,0,0.010574018,186,0.88141994,0.04305136,0.04305136,0.010574018,0.021148036,186
Bus,442,0.71196868,0.030201342,0.075503356,0.120805369,0.060402685,132,0.157843613,0.486644002,0.184069937,0.079164643,0.039339485,0.052452647,152,0.119645495,0.639586411,0.159527326,0.079763663,50,0,0,0.666666667,0.333333333,6,0.062355658,0.124711316,0,0.750577367,0.062355658,32,0.92616721,0.07383279,0,0,0,68,0.299815498,0.700184502,0,80,0.61627907,0.38372093,146,0.204697987,0,0.25,0.18204698,0.227348993,0.045302013,0.454697987,0,88,0.31988189,0.453248031,0.159940945,0.066437008,150,0.312572088,0.297001153,0.171856978,0.202998847,0,0.015570934,128,0.706692913,0.293307087,150,0.137007078,0.082406471,0.218907988,0.082406471,0.027300303,0.164307381,0.096056623,0,0.191607685,146,0.542553191,0.457446809,118,0.027300303,0.027300303,0.123356926,0,0.629929221,0.123356926,0.096056623,146,0.208098411,0.722193747,0.069195284,144,0.384440659,0.615559341,130,0.013287402,0.053149606,0.266732283,0.19980315,0.359744094,0.106791339,150,0.466535433,0.493110236,0,0.039862205,150,0.946850394,0.026574803,0,0.013287402,0.013287402,150
Bus,501,0.892715232,0.042384106,0.013907285,0.023178808,0.02781457,428,0.018111255,0.840232859,0.104786546,0.009055627,0.004527814,0.022639069,438,0.789910159,0.194885971,0.004837595,0.00967519,410,0,0,0.975503062,0.024496938,324,0.024822695,0.074468085,0,0.875886525,0.024822695,80,0.966042966,0.027027027,0,0.002772003,0.005544006,409,0.318584071,0.566371681,0.123893805,32,0.548748353,0.451251647,430,0.041666667,0.101190476,0.219047619,0.151190476,0.277380952,0.066666667,0.596428571,0,238,0.121212121,0.548748353,0.218708827,0.111330698,430,0.126547455,0.155433287,0.383768913,0.31568088,0.009628611,0.009628611,412,0.901844532,0.097496706,430,0.013907285,0.018543046,0.079470199,0.102649007,0.145033113,0.172847682,0.131125828,0.172847682,0.163576159,428,0.133808393,0.866191607,358,0.009271523,0.079470199,0.060927152,0.004635762,0.827152318,0.02781457,0.018543046,428,0.058179329,0.917864476,0.023956194,414,0.211111111,0.788888889,408,0.036890646,0.009222661,0.632411067,0.121212121,0.17654809,0.023056653,430,0.388852459,0.592131148,0,0.018360656,432,0.990118577,0,0.004611331,0,0.004611331,430
Bus,502,0.958997722,0.011389522,0.005694761,0.005694761,0.018223235,338,0.052572707,0.738255034,0.134228188,0.058165548,0.011185682,0.005592841,344,0.78136646,0.219875776,0,0,310,0,0,0.950715421,0.049284579,242,0.028248588,0.056497175,0,0.90960452,0,68,0.880368098,0.084355828,0,0.035276074,0,251,0.598360656,0.37295082,0.032786885,94,0.619930475,0.378910776,332,0.057943925,0.057943925,0.23364486,0.155140187,0.203738318,0.009345794,0.601869159,0.009345794,206,0.171981777,0.490888383,0.290432802,0.047835991,338,0.160332542,0.185273159,0.357482185,0.289786223,0.005938242,0,324,0.940774487,0.059225513,338,0.011668611,0.024504084,0.049008168,0.079346558,0.096849475,0.127187865,0.218203034,0.218203034,0.176196033,330,0.103253182,0.896746818,272,0.005760369,0.149769585,0.041474654,0,0.748847926,0.024193548,0.059907834,334,0.025423729,0.899515738,0.075060533,318,0.233632863,0.767650834,300,0,0.018327606,0.404352806,0.232531501,0.32187858,0.024054983,336,0.463917526,0.523482245,0,0.011454754,336,0.981672394,0.011454754,0,0,0.005727377,336
Bus,503,0.93164557,0.032911392,0.017721519,0.017721519,0,120,0.048309179,0.698067633,0.142512077,0.048309179,0.031400966,0.031400966,126,0.821078431,0.176470588,0,0,124,0,0,0.92238806,0.07761194,102,0.097222222,0,0,0.916666667,0,22,0.983098592,0.008450704,0.008450704,0,0,108,0.271186441,0.508474576,0.220338983,18,N/A,N/A,124,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,82,0.094202899,0.586956522,0.270531401,0.048309179,126,0.097256858,0.14713217,0.36159601,0.394014963,0,0,122,0.919117647,0.080882353,124,0.017456359,0.017456359,0.097256858,0.132169576,0.132169576,0.197007481,0.14713217,0.14713217,0.114713217,122,0.149295775,0.853521127,108,0.017156863,0.193627451,0.031862745,0,0.725490196,0.017156863,0.031862745,124,0.062801932,0.922705314,0.016908213,126,0.279301746,0.720698254,122,0.017156863,0.031862745,0.708333333,0.161764706,0.049019608,0.031862745,124,0.429951691,0.572463768,0,0,126,0.985507246,0.016908213,0,0,0,126
Bus,504,0.844043321,0.016606498,0.025270758,0.055595668,0.059205776,474,0.008350731,0.69519833,0.13013222,0.057063326,0.040361865,0.068893528,492,0.733539892,0.267234702,0,0,442,0,0,0.974656811,0.024287223,324,0.052173913,0.11884058,0,0.811594203,0.017391304,118,0.873251029,0.086419753,0.004938272,0.033744856,0.002469136,416,0.557142857,0.419047619,0.028571429,72,0.624548736,0.375451264,474,0.048065651,0.096131301,0.281359906,0.21922626,0.130128957,0,0.534583822,0.007033998,292,0.101600557,0.443284621,0.377870564,0.077244259,492,0.105105105,0.144894895,0.421171171,0.302552553,0.013513514,0.013513514,456,0.926056338,0.073943662,486,0.008701958,0.013052937,0.034082669,0.042059463,0.101522843,0.156635243,0.177664975,0.258158086,0.207396664,472,0.069533394,0.930466606,374,0.008486563,0.119519095,0.045261669,0.004243281,0.76874116,0.028995757,0.045261669,484,0.043543544,0.907657658,0.048048048,456,0.2328125,0.7671875,438,0.012526096,0.008350731,0.329157968,0.244258873,0.341684064,0.064718163,492,0.439109255,0.556715379,0,0.004175365,492,0.992313068,0.008385744,0,0,0,490
Bus,505,0.93877551,0.004801921,0.019207683,0.019207683,0.019207683,428,0,0.755029586,0.179881657,0.046153846,0.009467456,0.009467456,434,0.682957393,0.317042607,0,0,410,0,0,0.779816514,0.222018349,280,0.031620553,0.031620553,0,0.936758893,0,130,0.828715365,0.12720403,0.002518892,0.031486146,0.010075567,408,0.151515152,0.848484848,0,34,0.652593486,0.347406514,426,0,0.072088725,0.345656192,0.144177449,0.072088725,0,0.661737523,0.014787431,278,0.041079812,0.319248826,0.521126761,0.118544601,438,0.042839657,0.161566707,0.433292534,0.309669523,0.037943696,0.014687882,420,0.954651163,0.045348837,442,0.022485207,0.004733728,0.022485207,0.036686391,0.031952663,0.147928994,0.15147929,0.313609467,0.267455621,434,0.069466882,0.930533118,318,0.009389671,0.137323944,0.018779343,0,0.758215962,0.036384977,0.077464789,438,0.038653367,0.887780549,0.072319202,412,0.232336957,0.766304348,378,0.004651163,0.031395349,0.244186047,0.181395349,0.502325581,0.036046512,442,0.531542056,0.449766355,0,0.018691589,440,0.968309859,0.018779343,0.004694836,0,0.009389671,438
Bus,553,0.804204993,0.02890933,0.019710907,0.05913272,0.08804205,204,0.063337393,0.65408039,0.109622412,0.099878197,0.036540804,0.036540804,220,0.620955316,0.355932203,0,0.023112481,174,0,0,0.741935484,0.260545906,108,0.03030303,0.19047619,0,0.774891775,0,62,0.927631579,0.055921053,0,0.011513158,0.006578947,163,0.614634146,0.326829268,0.053658537,55,0.694789082,0.305210918,216,0.094202899,0.039855072,0.135869565,0.081521739,0.121376812,0.012681159,0.811594203,0,148,0.22972973,0.367321867,0.339066339,0.063882064,218,0.226295828,0.132743363,0.348925411,0.264222503,0.008849558,0.018963338,212,0.825552826,0.174447174,218,0.045905707,0.083126551,0.064516129,0.074441687,0.101736973,0.120347395,0.101736973,0.194789082,0.213399504,216,0.247634069,0.753943218,170,0.008526188,0.081607795,0.099878197,0,0.71863581,0.063337393,0.054811206,220,0.040595399,0.929634641,0.029769959,198,0.263751763,0.736248237,190,0.02679659,0.008526188,0.263093788,0.191230207,0.381242387,0.127892814,220,0.454323995,0.53593179,0,0.008526188,220,0.963459196,0.018270402,0.018270402,0,0,220
Bus,554,0.709035222,0.022970904,0.045941807,0.082695253,0.139356815,172,0.045385779,0.552193646,0.160363086,0.069591528,0.02269289,0.149773071,174,0.465703971,0.507220217,0.014440433,0.014440433,146,0.031007752,0,0.76744186,0.205426357,68,0,0.028469751,0,0.918149466,0.053380783,74,0.944897959,0.030612245,0,0.016326531,0.008163265,129,0.643274854,0.269005848,0.087719298,45,0.667170953,0.332829047,174,0.138321995,0.138321995,0.10430839,0.154195011,0.258503401,0.01814059,0.482993197,0,116,0.310136157,0.3903177,0.229954614,0.069591528,174,0.308943089,0.16097561,0.370731707,0.14796748,0.01300813,0,162,0.709035222,0.290964778,172,0.106583072,0.072100313,0.131661442,0.131661442,0.059561129,0.119122257,0.072100313,0.202194357,0.106583072,168,0.345614035,0.652631579,150,0.022970904,0.116385911,0.151607963,0,0.650842266,0.093415008,0.012251149,172,0.085072231,0.889245586,0.024077047,164,0.385135135,0.616554054,156,0.012383901,0.058823529,0.317337461,0.140866873,0.411764706,0.058823529,170,0.30495356,0.682662539,0,0.012383901,170,0.953101362,0.034795764,0.012102874,0,0,174
Bus,556,0.929864253,0.013574661,0.013574661,0.027149321,0.013574661,146,0.051502146,0.637339056,0.182403433,0.064377682,0.012875536,0.051502146,154,0.786259542,0.216284987,0,0,130,0,0,0.841423948,0.155339806,102,0,0.070588235,0,0.929411765,0,28,0.950819672,0.040983607,0,0.008196721,0,121,0.703296703,0.164835165,0.131868132,30,0.697826087,0.302173913,152,0,0.074766355,0.302180685,0.190031153,0.130841121,0,0.641744548,0,106,0.134361233,0.466960352,0.332599119,0.066079295,150,0.125581395,0.18372093,0.365116279,0.26744186,0.041860465,0.013953488,142,0.841304348,0.158695652,152,0.026785714,0.040178571,0.040178571,0.09375,0.066964286,0.09375,0.256696429,0.176339286,0.203125,148,0.134453782,0.865546218,118,0.013043478,0.117391304,0.104347826,0.013043478,0.723913043,0.026086957,0.052173913,152,0.066964286,0.890625,0.040178571,148,0.309302326,0.690697674,142,0.013043478,0.026086957,0.367391304,0.158695652,0.395652174,0.039130435,152,0.513043478,0.447826087,0,0.039130435,152,0.974248927,0.012875536,0.012875536,0,0,154
Bus,558,0.889182058,0.029023747,0,0.055408971,0.029023747,142,0.028205128,0.697435897,0.123076923,0.082051282,0.041025641,0.028205128,146,0.769784173,0.230215827,0,0,104,0,0,0.976635514,0.023364486,80,0,0.078125,0,0.921875,0,24,0.963636364,0.010909091,0.010909091,0.010909091,0.010909091,103,0.509090909,0.463636364,0.027272727,41,0.572192513,0.427807487,140,0.076923077,0.100961538,0.177884615,0.230769231,0.177884615,0,0.721153846,0,78,0.236363636,0.415584416,0.319480519,0.028571429,144,0.223463687,0.120111732,0.374301676,0.284916201,0,0,134,0.917948718,0.082051282,146,0.043360434,0.056910569,0.100271003,0.056910569,0.056910569,0.173441734,0.18699187,0.216802168,0.100271003,138,0.226586103,0.773413897,124,0.029411765,0.213903743,0.056149733,0,0.713903743,0.042780749,0,140,0.056910569,0.913279133,0.029810298,138,0.374301676,0.625698324,134,0,0.013192612,0.422163588,0.168865435,0.366754617,0.029023747,142,0.437994723,0.564643799,0,0,142,0.916883117,0.083116883,0,0,0,144
Bus,710,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0
Bus,714,N/A,N/A,N/A,N/A,N/A,18,N/A,N/A,N/A,N/A,N/A,N/A,18,N/A,N/A,N/A,N/A,20,N/A,N/A,N/A,N/A,12,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A,10,0.666666667,0,0.333333333,9,N/A,N/A,18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12,N/A,N/A,N/A,N/A,18,N/A,N/A,N/A,N/A,N/A,N/A,18,N/A,N/A,18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16,N/A,N/A,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18,N/A,N/A,N/A,16,N/A,N/A,16,N/A,N/A,N/A,N/A,N/A,N/A,18,N/A,N/A,N/A,N/A,18,N/A,N/A,N/A,N/A,N/A,18
Bus,716,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0
Bus,"114, 116, and 117",0.648664122,0.086450382,0.016221374,0.2,0.048664122,370,0.135039718,0.579964695,0.120035305,0.075022065,0.045013239,0.045013239,400,0.633662501,0.203006205,0.14847505,0.014856244,404,0.242173493,0.085919184,0.632740312,0.039029099,256,0,0.219543693,0,0.707275075,0.073181231,82,0.9667115,0,0,0,0.0332885,210,0.280403512,0.714365776,0.005230712,189,0.621199964,0.378800036,396,0.190080233,0.041283735,0.107366885,0.21487965,0.264478483,0.049598833,0.330561634,0.008315098,242,0.441024713,0.353851724,0.13849914,0.066624423,390,0.432442748,0.286450382,0.178339695,0.086450382,0.010782443,0.005438931,370,0.479807435,0.520192565,396,0.164960282,0.164960282,0.145013239,0.120035305,0.109973522,0.060017652,0.060017652,0.035039718,0.139982348,400,0.552339901,0.447660099,344,0.037078547,0.021201083,0.14289717,0,0.534416737,0.22751471,0.08461754,378,0.403245706,0.532219797,0.064534497,372,0.598883016,0.401116984,354,0.050208463,0.075401402,0.291492948,0.160826754,0.34675774,0.075401402,398,0.331677459,0.65324226,0,0.01508028,398,0.9,0.054986761,0.024977935,0.005030891,0.015004413,400
