Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
China,CHN,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,,12.5798212,,,,,,,,,,,,,,,,,5.874489648,5.900149053,6.979359619,13.64698979,17.07809048,16.74165135,14.2262617,10.77048053,10.73952811,11.37651411,8.873059169,5.043057009,5.647933352,4.550116295,7.651196247,8.790078522,6.437044116,6.915213787,6.63216594,7.018576122,7.842653838,7.511196495,7.878560369,8.424310401,8.7687915,9.437633067,10.17492635,11.04624241,12.70002415,15.08040827,16.92235158,16.3813452,17.31907138,18.23569592,18.28363321,18.39268871,19.1442683,18.3977798,18.63352683,19.1323217,19.07541038,19.58453129,
China,CHN,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,66.86327078,73.5326087,50.15186029,67.40380363,75.0617284,70.32119914,68.4305472,77.02211027,78.89618283,63.70332741,46.97512762,47.38389691,48.29225017,38.66961969,46.09951272,35.47351525,25.04907589,25.08813721,28.80137961,28.87410127,29.39025358,33.09492735,33.92382131,34.13843465,34.25536644,33.47615614,31.84786794,29.46226523,32.90265737,32.59783745,30.63637711,28.63339275,22.31784786,19.70195703,18.38200335,19.90639591,20.95036187,20.95427139,25.1213383
China,CHN,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,,4.005380362,,,,,,,,,,,,,,,,,1.58140051,0.990270798,1.771340682,1.367975775,1.501942851,1.928059175,1.476877789,0.568500148,0.521081261,0.756546907,1.159486271,1.141608947,1.020516572,1.363137413,1.20164498,1.308001776,1.000816725,1.526259997,1.916639918,2.349579708,1.85542615,1.782685647,3.915757522,3.079530889,2.747902789,2.99952287,3.402452114,4.200229475,4.340570128,4.278672206,6.212254311,5.18721862,5.770723629,6.775392535,7.24261584,7.050070613,6.990910136,5.455271525,4.403322135,5.043783526,6.514372668,7.041292038,
China,CHN,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,,,100,100,100,100,100,99.92,
China,CHN,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,,,100,100,100,100,100,100,
China,CHN,Urban population growth (annual %),SP.URB.GROW,,2.053595578,3.87367811,5.493641021,5.327343511,1.210542855,1.837351159,1.842403457,1.882928902,2.012395147,2.028735959,2.124291883,1.830831672,2.283395763,2.692479597,2.389015723,1.891572392,1.705832985,3.483945072,5.261370931,5.157283705,5.131868951,5.295666246,4.474842022,4.320433025,4.339047124,4.438100593,4.531582208,4.514830994,4.402632038,4.309678481,4.601685132,4.42511729,4.301547743,4.245840597,4.159637994,4.086051744,4.008285508,3.908078566,3.77008873,3.649252711,4.059565758,4.198001148,4.078403526,3.97537213,3.882472976,3.674728093,3.511255552,3.433957689,3.338102468,3.255365494,3.05606997,2.939542285,2.87600167,2.829482685,2.769551135,2.744069375,2.693540138,2.491628201,2.292727263,2.15419031
China,CHN,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.5654907,471.9949341,386.7716675,420.6020813,547.303894,581.5318604,631.0780029,667.5321045,713.2844849,856.845459,932.3141479,1078.625244,1200.294922,863.9262695,902.9597778,977.6820679,1035.87915,1089.192017,1113.071899,,,,,,
China,CHN,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.392620947,4.405102859,4.354126892,4.265441299,4.171102633,4.083837171,4.149286343,4.227839663,4.309330469,4.380664005,4.438957827,4.505534384,4.570970403,4.636051413,4.704252677,4.778794126,4.887807455,4.997345945,5.109368333,5.223739994,5.338847012,5.477844037,5.605181868,5.722170061,5.82670392,5.916193914,5.983326997,6.031504041,6.069763336,6.113147544,6.172977098,6.224640827,6.309635162,6.41699603,6.529462058,6.639293989,6.810504193,6.95264346,7.079704109,7.212743418,7.359792232,7.478882894,7.61547232,7.761102009,7.896308003,8.013953952,8.141323877,8.256347826,8.371356374,8.506238435,8.674097268,8.889227889,9.121987064,9.393127566,9.731174297,10.15141129,10.66530703,11.25757461,11.88858142,12.49820598,13.05362034
China,CHN,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.780981968,6.841903816,6.852674413,6.830259307,6.799691862,6.767670307,6.65402023,6.555198456,6.458102171,6.344826797,6.212875983,6.060698147,5.910374516,5.779004551,5.69537955,5.677759458,5.722512837,5.809554362,5.957373806,6.190888507,6.514558872,6.938156684,7.450211128,7.958330816,8.325958983,8.477442727,8.416738224,8.154471443,7.801562187,7.525290169,7.422548599,7.431721241,7.606376739,7.896557583,8.221274578,8.52859011,8.901922601,9.241788168,9.532043096,9.758517449,9.905386396,9.923579582,9.876490641,9.75262468,9.533484702,9.21974367,8.835171631,8.365292029,7.869407038,7.436107167,7.120533945,6.912692316,6.800518968,6.797166087,6.916691928,7.15720858,7.520793268,8.025597975,8.549579427,8.910085033,9.00013104
China,CHN,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,14.65771396,14.87546401,14.60249529,13.91978317,13.1045208,12.50128014,12.21860348,12.23885058,12.52540282,12.92331502,13.22058567,13.46943586,13.73572706,13.98175746,14.16281931,14.22805007,14.20940648,14.02624174,13.67481219,13.19376175,12.65624634,12.12582237,11.46978817,10.72964418,9.993378722,9.374544193,8.928932015,8.668470124,8.600641114,8.682198785,8.8292994,9.032581114,9.427538006,9.952568086,10.44832641,10.71106689,10.73854082,10.34870626,9.59029391,8.683583296,7.932657535,7.404579939,7.075338053,6.944699979,6.919930551,6.853016865,6.737225926,6.620186208,6.499056353,6.387486393,6.306084724,6.261666207,6.244604266,6.251601991,6.271536457,6.288786646,6.302111415,6.309843422,6.308436406,6.296568722,6.274339438
China,CHN,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,36.1245156,36.1748108,36.225106,39.7704574,43.3158088,46.8611602,50.4065116,53.951863,56.0663408,58.1808186,60.2952964,62.4097742,64.524252,65.9016684,67.2790848,68.6565012,70.0339176,71.411334,72.1458272,72.8803204,73.6148136,74.3493068,75.0838,75.5313082,75.9788164,76.4263246,76.8738328,77.321341,77.5804754,77.8396098,78.0987442,78.3578786,78.617013,78.9832248,79.3494366,79.7156484,80.0818602,80.448072,80.8674596,81.2868472,81.7062348,82.1256224,82.54501,83.005911,83.466812,83.927713,84.388614,84.849515,85.3211408,85.7927666,86.2643924,86.7360182,87.207644,87.5392486,87.8708532,88.2024578,88.5340624,88.865667,89.0280694,89.1904718,
China,CHN,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,2.09,2.35,2.52,2.61,2.69,2.78,2.78,2.87,2.87,3.3,3.65,3.99,3.91,3.91,3.82,3.73,3.99,4.08,3.9,3.9,3.99,3.99,3.99,3.99,3.9,3.81,3.72,3.98,
China,CHN,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.01,5.08,5.79,6.31,6.62,6.94,7.27,7.37,7.69,7.74,8.96,9.92,10.87,10.63,10.63,10.39,10.16,10.88,11.16,10.77,10.86,11.24,11.4,11.56,11.69,11.53,11.33,11.12,11.93,
China,CHN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.40868334,86.31964117,86.1898017,86.0396507,85.88457453,85.74465572,85.61627632,85.50260787,85.40007134,85.33237857,85.29799736,84.99093656,84.67446964,84.35692308,84.02036255,83.64386645,83.2599673,82.8870927,82.5034841,82.13377416,81.73224323,81.56917957,81.42398974,81.31755018,81.21368625,81.05481405,80.87986464,80.64347371,80.35761241,80.06609385,
China,CHN,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,81.54,,,,,,,,77.4,,,,,,,,,,68.04,,,,,,,,,,59.6,,,,,,,,,,
China,CHN,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.36000061,23.46999931,24.02000046,24.27000046,24.52000046,24.95000076,24.94000053,24.51000023,23.67000008,22.79000092,22.29999924,21.02000046,20.95000076,21.87000084,22.95000076,24.13999939,25.55999947,25.70999908,25.98999977,26.62000084,27.18000031,27.76000023,27.31999969,26.86000061,25.87999916,25.23999977,24.25,24.18000031,23.05999947,
China,CHN,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.47,82.47,82.2,82.01,81.85,81.63,81.37,81.13,80.73,80.34,79.27,78.2,77.11,76.53,75.99,75.64,75.42,74.91,74.56,74.38,74.25,73.99,73.77,73.51,73.25,73.01,72.74,72.45,71.81,
China,CHN,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,,,,,,27.3,,,29.4,,,31.3,,,30.8,,,32,,32.6,31.8,31.5,30.3,29.7,29.4,29.4,,,,
China,CHN,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03283214,0.29618698,0.221229,0.2182443,0.23032403,0.43753454,0.32906368,0.44588882,0.45075542,0.37413284,0.46418557,0.32896519,0.28431326,0.31694803,0.19060937,0.06036541,0.01226257,0.00370015,0.00606013,,
China,CHN,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964888744,,,,,2.76917275,,2.451197803,,,,,2.288507484,,,,,,1.480080001,,,,,,,
China,CHN,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,13,12.9,13.7,14.2,13.8,13,12.5,12.3,12,11.7,11,10.5,10.1,10,9.8,9.9,9.9,9.9,9.8,
China,CHN,Diarrhea treatment (% of children under 5 who received ORS packet),SH.STA.ORTH,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,40,,,,,11.30000019,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,93.7,84.1,83.6,90.4,89.3,93.1,93.8,,96.8,96.6,97.3,96.7,95.9,97.3,97.5,97.8,98.4,99.1,99.3,99.6,99.7,99.8,99.9,99.9,99.9,99.9,,,,
China,CHN,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,27.7,26.9,26.1,25.3,24.4,23.5,22.6,21.8,21,20.2,19.7,19.3,19.1,18.9,18.9,19,18.8,18.6,18.5,
China,CHN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.40273573,70.40273573,71.40005125,72.39563199,73.38947796,74.38158916,75.37196558,76.36060723,77.34751411,78.33268622,79.31612355,80.29782611,81.2777939,82.25602692,83.23252516,84.20728863,85.18031733,86.15161125,,,
China,CHN,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.04379801,,,,,,,,,,86.44676669,,,,,88.34130916,,,,89.6330763,
China,CHN,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,,,,,1.63,,,,,2.95,,,,,3.04,,,3.02,,
China,CHN,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,,,,,,,,,,,,13.92145,14.28223,15.73626,15.98394,15.98305,16.81709,16.54942,20.77436,26.3851,30.66925,31.57293,30.53421,32.53898,33.95889,34.1342,34.16858,32.1679,29.38277,,,,25.93177,23.18865,21.38331,19.54807,19.66055,,15.58072,23.98415,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00032997,,,,,,,,,,
China,CHN,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,983294,1212599,1369092,1703006,1752875,1848192,2164601,2809190,3273831,3281591,3190884,3171564,3008789,2870455,2854364,2883000,3039100,3201850,3365800,3501500,3546200,3631500,3696400,3776750,3836100,3910232,4099272,4217947,,,4763020,4572065,4792771,5138036,,,5766256,6221145,6343783,6388302,6417038,6431127,6550540,6229458,6211070,6234124,6219580,6266954,6359696,6474893,
China,CHN,"School enrollment, secondary (% net)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,4.251619816,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.19593048,,,,,,,,,,
China,CHN,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,7476623,5430764,3770791,3030952,3125562,4127781,5428471,7449047,9980293,12155634,13744570,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.23716736,93.41911316,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,,,,,,,,,,,,,,,99.7021637,108.9667816,112.5371475,108.3009109,102.5364609,100.3278275,100.7516022,101.6263733,100.1294479,99.63011169,100.6260529,105.4429016,112.1760406,117.4104614,119.7948608,120.7677536,120.6399612,118.4450531,116.6632233,113.7686234,111.0568314,108.6255493,105.646492,103.6768494,104.3706818,,,111.8342285,,,,,100.5622482,100.0725708,99.90914154,99.12140656,98.04289246,98.2403183,99.1953125,99.43688965,95.83342743,96.44554138,98.22966003,99.90992737,100.8315811,102.5646133,
China,CHN,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,14.74812031,17.54726982,19.99757004,21.4532795,23.14624977,22.67433929,21.72172928,21.84589005,23.26989937,24.07493019,24.21203995,25.21747017,26.58695984,28.12335968,41.43294907,45.42152023,45.54515839,45.25111008,41.07410812,40.30393982,,,43.81826019,46.22478104,48.54235077,51.46009827,54.85113144,60.79878998,68.44506836,72.55973816,76.04974365,78.50868225,82.20493317,84.53648376,87.85069275,89.07804871,
China,CHN,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,82.09922028,,,,,,,,91.45469666,,,,,,,,,,98.50485992,,,,,,,,,,99.59304047,,,,,,,,99.7833786,,
China,CHN,Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),per_sa_allsa.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.24217333,,,,,,,
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.461808899,2.461808899,2.461808899,2.461808899,2.461808899,2.461808899,2.461808899,2.461808899,2.461808899,2.461808899,2.461808899,2.461808899,2.245066449,1.989415525,1.961107089,1.859823389,1.941415351,1.857823382,1.683589419,1.554938954,1.498386058,1.704541666,1.892541666,1.975674999,2.320041666,2.936658333,3.452791667,3.7221,3.7221,3.765108333,4.783208333,5.323391667,5.514591667,5.761958333,8.618742667,8.351416667,8.314175,8.289816667,8.278958333,8.27825,8.278504167,8.277068333,8.2769575,8.277036667,8.276800833,8.194316667,7.973438333,7.6075325,6.948655,6.831416052,6.770269029,6.461461327,6.312332827,6.195758346,6.143434094,6.227488673,6.644477829,6.758755086,6.615957177,6.90838501,6.900767269
China,CHN,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361.386405,2571.201087,2786.749614,2964.655607,3171.52702,3416.47983,3666.401734,3988.391845,4376.639542,4805.648574,5299.356968,5969.085316,6810.155283,7457.820411,8056.024971,8846.371406,9596.324386,10373.53655,11059.90966,11932.36579,12643.88194,13433.59207,14333.1332,15161.09616,16054.71577,
China,CHN,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,GDP (constant LCU),NY.GDP.MKTP.KN,9.89594E+11,7.19732E+11,6.79571E+11,7.49567E+11,8.85838E+11,1.03599E+12,1.14632E+12,1.08018E+12,1.03589E+12,1.21137E+12,1.44516E+12,1.54719E+12,1.60614E+12,1.73078E+12,1.77076E+12,1.92517E+12,1.89494E+12,2.03839E+12,2.26926E+12,2.44153E+12,2.6328E+12,2.76741E+12,3.01695E+12,3.34188E+12,3.84956E+12,4.36658E+12,4.75739E+12,5.31198E+12,5.90812E+12,6.15664E+12,6.39799E+12,6.99063E+12,7.98501E+12,9.09363E+12,1.02791E+13,1.14051E+13,1.25368E+13,1.36948E+13,1.47693E+13,1.59009E+13,1.72508E+13,1.86888E+13,2.03958E+13,2.24431E+13,2.4713E+13,2.75289E+13,3.10308E+13,3.54468E+13,3.88676E+13,4.25207E+13,4.70431E+13,5.15362E+13,5.55888E+13,5.99059E+13,6.43544E+13,6.88858E+13,7.36036E+13,7.8717E+13,8.40303E+13,8.90298E+13,9.10775E+13
China,CHN,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.711224169,6.714536959,8.19032302,15.18586451,20.61698881,13.6656964,6.506730635,1.616568742,-0.900251629,-1.263058939,2.062792614,2.047049457,0.602099078,2.603177719,6.951992681,3.903744269,3.926549397,7.749686493,7.795346037,-0.209533361,6.881380253,8.075684467,2.331217576,2.163370027,1.031063688,-0.002944094,1.407346027,4.232681975,3.499747636,1.580277124,
China,CHN,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,33.75834127,33.0245318,34.72600687,35.18360162,35.25287782,37.25825502,37.99419149,35.85859446,36.59633753,38.42309351,40.58514224,41.79391262,41.77341517,40.17405225,39.32536684,40.20227725,38.97751297,37.04794744,36.17754145,37.81054585,39.28245166,42.67615638,45.7925451,46.28091339,48.35084402,50.16161798,51.46759237,50.45742556,51.54749944,49.69647933,48.77866012,47.76683415,47.55544345,45.68957318,44.65504125,44.99279398,44.62656005,43.92040211,
China,CHN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,32.43316781,32.27298547,29.69368439,27.06881359,26.64126811,27.35870819,24.94308254,26.30698919,27.25187776,27.06146162,24.92871869,24.44543937,24.8119417,24.25078006,24.14329667,22.6879421,22.60590243,24.31076923,24.60446135,22.34259728,22.30837565,22.71406746,22.59369103,23.20325399,25.52931557,29.35332019,29.84707435,30.3607574,31.23777119,32.89243124,32.38277311,34.47853688,35.55580572,34.51599613,34.36265612,33.65293801,33.57027127,35.00567727,37.04332902,38.57534809,39.78765517,41.22312631,42.24794475,42.02821619,41.18314017,41.33592592,41.81684191,42.86966501,42.85977979,44.4066672,44.17699192,44.29305673,45.46330539,46.8804015,48.27094049,50.77164515,52.36209096,52.68473653,53.26996792,54.26890533,54.5260162
China,CHN,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,28928651758,16807546668,15025946726,17204708999,21591909798,26773968153,32717789080,28039145243,25459543873,33861193360,45577166257,51228734872,54661060117,59197928108,60026699103,69450890852,67784069475,76731566650,88468438136,95744701882,1.0866E+11,1.10707E+11,1.16879E+11,1.29016E+11,1.47624E+11,1.74787E+11,1.92647E+11,2.18839E+11,2.50218E+11,2.59599E+11,2.6784E+11,3.04763E+11,3.68867E+11,4.41698E+11,5.21829E+11,5.93973E+11,6.65797E+11,7.3556E+11,8.01047E+11,8.66758E+11,9.48873E+11,1.02944E+12,1.13131E+12,1.27461E+12,1.41668E+12,1.5885E+12,1.80216E+12,2.0734E+12,2.2774E+12,2.51181E+12,2.8304E+12,3.13293E+12,3.39496E+12,3.66612E+12,3.92845E+12,4.16128E+12,4.41227E+12,4.67119E+12,4.94177E+12,5.18266E+12,5.31741E+12
China,CHN,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,34070000000,44110000000,45310000000,49750000000,55900000000,65110000000,70220000000,71420000000,72630000000,73620000000,79330000000,82630000000,82740000000,90750000000,94520000000,97120000000,96710000000,94220000000,1.01846E+11,1.25897E+11,1.35948E+11,1.54568E+11,1.76169E+11,1.9609E+11,2.29562E+11,2.54173E+11,2.76405E+11,3.20446E+11,3.83118E+11,4.2282E+11,5.01722E+11,5.28885E+11,5.80028E+11,6.8876E+11,9.47179E+11,1.20205E+12,1.38783E+12,1.42652E+12,1.46187E+12,1.4549E+12,1.47174E+12,1.55025E+12,1.61902E+12,1.69702E+12,2.09043E+12,2.18067E+12,2.3317E+12,2.76741E+12,3.24641E+12,3.35838E+12,3.84308E+12,4.47815E+12,4.90846E+12,5.30281E+12,5.56263E+12,5.77746E+12,6.01392E+12,6.20995E+12,6.47452E+12,7.04736E+12,7.77541E+12
China,CHN,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.99464634,5.048260111,8.518410339,6.326912544,7.277174445,21.10934053,13.02496843,23.79064406,19.20499378,10.67470541,15.38672313,17.51052475,13.89817926,20.86683049,15.87935008,8.826938372,7.502720386,9.368834224,7.472976215,3.560256259,7.239269861,6.323959396,6.75917008,3.985438676,5.111247395
China,CHN,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Final consumption expenditure (current US$),NE.CON.TOTL.CD,37557592790,40332255845,40058893679,41155114059,43709858742,46953130258,50752657442,51879776359,51615143761,55164796994,59171978638,63084030839,73080922832,87910466970,92173551020,1.01314E+11,1.01329E+11,1.10632E+11,90797494362,1.1213E+11,1.23653E+11,1.30087E+11,1.36521E+11,1.55602E+11,1.70952E+11,2.01386E+11,1.95096E+11,1.71379E+11,1.9402E+11,2.23556E+11,2.29683E+11,2.3738E+11,2.54934E+11,2.59496E+11,3.28319E+11,4.33841E+11,5.18658E+11,5.73581E+11,6.2207E+11,6.84528E+11,7.70063E+11,8.29531E+11,8.96792E+11,9.63332E+11,1.08006E+12,1.24321E+12,1.44686E+12,1.81054E+12,2.28675E+12,2.55495E+12,2.97744E+12,3.78778E+12,4.36361E+12,4.94954E+12,5.50235E+12,5.97223E+12,6.18265E+12,6.75443E+12,7.65017E+12,7.99942E+12,
China,CHN,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,18289281930,17619947440,14746984460,16895659790,18644930250,20439216070,22832892090,19567633440,19406160910,23034697240,24989577010,29100267120,30653979850,31639082990,34070768260,35574212390,37871027980,40752708510,47451836130,56501970620,63079434960,65066921190,70972384960,84026492870,1.0971E+11,1.29332E+11,1.4373E+11,1.59592E+11,1.89723E+11,2.26571E+11,2.57738E+11,3.08115E+11,3.92707E+11,5.12009E+11,6.85362E+11,8.16318E+11,9.47813E+11,1.09629E+12,1.27333E+12,1.48215E+12,1.68856E+12,1.81965E+12,1.95605E+12,2.10451E+12,2.36697E+12,2.77188E+12,3.25219E+12,3.95058E+12,4.62445E+12,5.14167E+12,6.01159E+12,7.43565E+12,8.48591E+12,9.41864E+12,1.01793E+13,1.11718E+13,1.22138E+13,1.35829E+13,1.52011E+13,1.65444E+13,
